customer_id,clv,value_decile,churn_probability,decision,net_value,value_at_risk,expected_value_saved,intervention_cost,churn_value,data_split,predicted_churn,outcome_class,churn_reason,contract,tenure_band,spend_band,city,latitude,longitude
6158-DWPZT,173.52,9,0.3986,Do not intervene,-39.25,69.17,20.75,60.00,1,train,0,Missed,Competitor offered more data,One year,New,Low,Avery,38.208336,-120.339938
3763-GCZHZ,749.16,2,0.3466,Intervene,17.89,259.64,77.89,60.00,1,train,0,Missed,Competitor offered more data,One year,Loyal,High,Hathaway Pines,38.184914,-120.364085
0772-GYEQQ,318.06,5,0.8203,Intervene,18.28,260.92,78.28,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,High,Lodi,38.123544,-121.159078
4831-EOBFE,340.74,4,0.6887,Intervene,10.4,234.66,70.4,60.00,1,test,1,Caught,Don't know,Month-to-month,Established,High,Mountain Ranch,38.264262,-120.515133
4102-OQUPX,267.84,6,0.8731,Intervene,10.15,233.84,70.15,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,High,Sheep Ranch,38.244806,-120.417301
9170-GYZJC,287.64,6,0.2952,Do not intervene,-34.53,84.91,25.47,60.00,1,train,0,Missed,Price too high,Month-to-month,Loyal,High,Vallecito,38.055562,-120.456298
3999-QGRJH,250.92,7,0.8021,Intervene,0.38,201.26,60.38,60.00,1,train,1,Caught,Product dissatisfaction,Month-to-month,New,Medium,Ballico,37.4695,-120.672724
2454-RPBRZ,353.16,4,0.8704,Intervene,32.22,307.39,92.22,60.00,1,train,1,Caught,Service dissatisfaction,Month-to-month,New,High,Catheys Valley,37.394411,-120.127262
2002-MZHWP,73.8,10,0.4129,Do not intervene,-50.86,30.47,9.14,60.00,1,train,0,Missed,Lack of self-service on Website,Month-to-month,New,Low,Delhi,37.422961,-120.765493
2265-CYWIV,358.56,4,0.9045,Intervene,37.29,324.3,97.29,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,High,Hickman,37.605926,-120.69955
2004-OCQXK,295.02,5,0.8816,Intervene,18.03,260.09,78.03,60.00,1,train,1,Caught,Limited range of services,Month-to-month,New,High,Merced,37.40122,-120.514191
5027-QPKTE,249.66,7,0.8032,Intervene,0.15,200.52,60.15,60.00,1,train,1,Caught,Lack of affordable download/upload speed,Month-to-month,New,Medium,Modesto,37.671806,-121.007575
2672-HUYVI,327.96,5,0.8853,Intervene,27.1,290.35,87.1,60.00,1,test,1,Caught,Long distance charges,Month-to-month,New,High,Newman,37.343846,-121.039391
7508-MYBOG,309.96,5,0.8693,Intervene,20.83,269.45,80.83,60.00,1,train,1,Caught,Extra data charges,Month-to-month,Established,High,Patterson,37.410236,-121.320337
0148-DCDOS,340.92,4,0.7939,Intervene,21.2,270.65,81.2,60.00,1,train,1,Caught,Price too high,Month-to-month,Established,High,Planada,37.329725,-120.306399
9992-RRAMN,306.36,5,0.83,Intervene,16.28,254.27,76.28,60.00,1,test,1,Caught,Product dissatisfaction,Month-to-month,Established,High,Riverbank,37.734971,-120.954271
0310-MVLET,356.94,4,0.621,Intervene,6.5,221.68,66.5,60.00,1,train,1,Caught,Service dissatisfaction,Month-to-month,Loyal,High,Snelling,37.521708,-120.426843
4550-VBOFE,370.62,4,0.512,Do not intervene,-3.07,189.77,56.93,60.00,1,test,1,Caught,Lack of self-service on Website,Month-to-month,Loyal,High,Soulsbyville,37.990574,-120.261821
5696-QURRL,162.18,9,0.6229,Do not intervene,-29.69,101.03,30.31,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,Medium,Waterford,37.669516,-120.626964
7409-KIUTL,255.6,7,0.8454,Intervene,4.82,216.08,64.82,60.00,1,train,1,Caught,Don't know,Month-to-month,New,High,Westley,37.546007,-121.28257
1732-VHUBQ,253.98,7,0.4785,Do not intervene,-23.54,121.53,36.46,60.00,1,test,0,Missed,Don't know,Month-to-month,Loyal,High,Yosemite National Park,37.704267,-119.607001
0495-RVCBF,286.92,6,0.8648,Intervene,14.44,248.13,74.44,60.00,1,train,1,Caught,Don't know,Month-to-month,New,High,Santa Rosa,38.460517,-122.790335
7854-EDSSA,212.4,8,0.487,Do not intervene,-28.97,103.45,31.03,60.00,1,train,0,Missed,Poor expertise of online support,Month-to-month,Established,Medium,Santa Rosa,38.526941,-122.709096
8869-TORSS,434.52,3,0.0818,Do not intervene,-49.34,35.54,10.66,60.00,1,train,0,Missed,Poor expertise of phone support,One year,Loyal,Medium,Santa Rosa,38.439696,-122.668817
0679-IDSTG,249.3,7,0.8293,Intervene,2.02,206.75,62.02,60.00,1,test,1,Caught,Price too high,Month-to-month,New,Medium,Branscomb,39.710591,-123.682799
2115-BFTIW,255.42,7,0.7251,Do not intervene,-4.44,185.2,55.56,60.00,1,train,1,Caught,Product dissatisfaction,Month-to-month,Established,High,Clearlake Oaks,39.07116,-122.598542
0611-DFXKO,320.4,5,0.8144,Intervene,18.28,260.93,78.28,60.00,1,train,1,Caught,Service dissatisfaction,Month-to-month,Established,High,Comptche,39.239818,-123.565432
7780-OTDSO,357.84,4,0.8595,Intervene,32.27,307.55,92.27,60.00,1,test,1,Caught,Lack of self-service on Website,Month-to-month,Established,High,Covelo,39.83307,-123.178765
9747-DDZOS,264.6,7,0.7453,Do not intervene,-0.84,197.2,59.16,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,High,Eldridge,38.348884,-122.51699
0564-JJHGS,343.8,4,0.9047,Intervene,33.31,311.02,93.31,60.00,1,train,1,Caught,Limited range of services,Month-to-month,New,High,Guerneville,38.52576,-123.013347
3348-CFRNX,332.46,4,0.7375,Intervene,13.55,245.17,73.55,60.00,1,train,1,Caught,Lack of affordable download/upload speed,Month-to-month,Established,High,Healdsburg,38.618347,-122.908422
1428-GTBJJ,268.38,6,0.7696,Intervene,1.96,206.54,61.96,60.00,1,train,1,Caught,Long distance charges,Month-to-month,New,High,Jenner,38.505995,-123.187019
8802-UNOJF,301.68,5,0.719,Intervene,5.07,216.91,65.07,60.00,1,train,1,Caught,Extra data charges,Month-to-month,New,High,Philo,39.094102,-123.500853
6313-GIDIT,196.02,8,0.4569,Do not intervene,-33.13,89.56,26.87,60.00,1,train,0,Missed,Price too high,Month-to-month,Loyal,Medium,Point Arena,38.911299,-123.609588
2845-AFFTX,359.28,4,0.7581,Intervene,21.72,272.39,81.72,60.00,1,test,1,Caught,Product dissatisfaction,Month-to-month,Loyal,High,Westport,39.724433,-123.767578
2249-YPRNG,381.06,4,0.8009,Intervene,31.55,305.18,91.55,60.00,1,test,1,Caught,Service dissatisfaction,Month-to-month,Established,High,The Sea Ranch,38.696659,-123.436861
7410-YTJIK,271.62,6,0.8603,Intervene,10.1,233.68,70.1,60.00,1,train,1,Caught,Lack of self-service on Website,Month-to-month,New,High,Eureka,40.796621,-124.15428
4626-GYCZP,337.86,4,0.9002,Intervene,31.24,304.13,91.24,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,High,Eureka,40.737431,-124.108897
5590-BYNII,362.7,4,0.8558,Intervene,33.12,310.41,93.12,60.00,1,train,1,Caught,Don't know,Month-to-month,Established,High,Bayside,40.825486,-124.049485
3237-AJGEH,111.6,10,0.7402,Do not intervene,-35.22,82.6,24.78,60.00,1,train,1,Caught,Don't know,Month-to-month,New,Low,Bridgeville,40.372532,-123.525626
1591-NFNLQ,288.0,6,0.5001,Do not intervene,-16.79,144.04,43.21,60.00,1,train,1,Caught,Don't know,Month-to-month,Loyal,High,Crescent City,41.701223,-124.003393
2815-CPTUL,252.9,7,0.8216,Intervene,2.34,207.79,62.34,60.00,1,train,1,Caught,Price too high,Month-to-month,New,High,Gasquet,41.867908,-123.794144
0596-BQCEQ,360.54,4,0.5252,Do not intervene,-3.19,189.37,56.81,60.00,1,train,1,Caught,Product dissatisfaction,Month-to-month,Loyal,High,Hydesville,40.557314,-124.081662
1481-ZUWZA,340.2,4,0.693,Intervene,10.73,235.75,70.73,60.00,1,train,1,Caught,Service dissatisfaction,Month-to-month,Established,High,Klamath,41.572813,-124.035011
2309-OSFEU,122.04,10,0.7371,Do not intervene,-33.01,89.96,26.99,60.00,1,train,1,Caught,Lack of self-service on Website,Month-to-month,New,Low,Smith River,41.950683,-124.097094
1891-FZYSA,323.82,5,0.5154,Do not intervene,-9.94,166.88,50.06,60.00,1,train,1,Caught,Network reliability,Month-to-month,Loyal,High,Piercy,39.955587,-123.681175
7613-LLQFO,304.02,5,0.8634,Intervene,18.75,262.49,78.75,60.00,1,train,1,Caught,Limited range of services,Month-to-month,New,High,Amador City,38.431407,-120.8421
2640-PMGFL,286.2,6,0.742,Intervene,3.71,212.35,63.71,60.00,1,test,1,Caught,Lack of affordable download/upload speed,Month-to-month,Established,High,West Sacramento,38.592745,-121.540036
3801-HMYNL,320.94,5,0.8873,Intervene,25.43,284.77,85.43,60.00,1,train,1,Caught,Long distance charges,Month-to-month,New,High,Brooks,38.809804,-122.241383
9685-WKZGT,269.82,6,0.8281,Intervene,7.03,223.45,67.03,60.00,1,train,1,Caught,Extra data charges,Month-to-month,Established,High,Carmichael,38.626128,-121.328011
6022-UGGSO,267.84,6,0.6367,Do not intervene,-8.84,170.52,51.16,60.00,1,test,1,Caught,Price too high,Month-to-month,Established,High,Citrus Heights,38.69508,-121.271616
4484-CGXFK,199.08,8,0.6689,Do not intervene,-20.05,133.16,39.95,60.00,1,train,1,Caught,Product dissatisfaction,Month-to-month,New,Medium,El Dorado,38.63153,-120.842609
6214-EDAKZ,198.54,8,0.4227,Do not intervene,-34.82,83.92,25.18,60.00,1,test,0,Missed,Service dissatisfaction,Month-to-month,Established,Medium,Elverta,38.734997,-121.463719
6127-ISGTU,305.82,5,0.8528,Intervene,18.24,260.8,78.24,60.00,1,test,1,Caught,Lack of self-service on Website,Month-to-month,Established,High,Garden Valley,38.852544,-120.837669
8740-XLHDR,155.7,9,0.6277,Do not intervene,-30.68,97.73,29.32,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,Medium,Greenwood,38.921333,-120.897718
1208-DNHLN,348.12,4,0.2348,Do not intervene,-35.48,81.73,24.52,60.00,1,train,0,Missed,Don't know,One year,Established,Medium,Grizzly Flats,38.636102,-120.522149
1761-AEZZR,286.38,6,0.8636,Intervene,14.2,247.32,74.2,60.00,1,train,1,Caught,Don't know,Month-to-month,New,High,Guinda,38.830739,-122.196202
3923-CSIHK,255.78,7,0.555,Do not intervene,-17.41,141.95,42.59,60.00,1,train,1,Caught,Don't know,Month-to-month,Loyal,High,Herald,38.313447,-121.123886
7120-RFMVS,304.2,5,0.8984,Intervene,21.99,273.3,81.99,60.00,1,train,1,Caught,Price too high,Month-to-month,New,High,Isleton,38.154823,-121.601358
7317-GGVPB,1172.88,1,0.1044,Do not intervene,-23.28,122.4,36.72,60.00,1,test,0,Missed,Product dissatisfaction,Two year,Loyal,High,Lotus,38.815515,-120.916997
1322-AGOQM,109.08,10,0.3398,Do not intervene,-48.88,37.06,11.12,60.00,1,test,0,Missed,Service dissatisfaction,Month-to-month,Loyal,Low,Mather,38.549822,-121.266725
3677-IYRBF,109.44,10,0.7382,Do not intervene,-35.76,80.79,24.24,60.00,1,train,1,Caught,Lack of self-service on Website,Month-to-month,New,Low,Newcastle,38.883224,-121.15918
5692-FPTAH,163.44,9,0.6285,Do not intervene,-29.18,102.72,30.82,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,Medium,Nicolaus,38.788898,-121.608624
1550-LOAHA,302.94,5,0.6046,Do not intervene,-5.05,183.17,54.95,60.00,1,train,1,Caught,Limited range of services,Month-to-month,Established,High,Orangevale,38.689174,-121.218435
0268-QKIWO,71.1,10,0.3863,Do not intervene,-51.76,27.46,8.24,60.00,1,train,0,Missed,Lack of affordable download/upload speed,Month-to-month,New,Low,Pilot Hill,38.803731,-121.043799
0876-WDUUZ,307.44,5,0.7901,Intervene,12.87,242.91,72.87,60.00,1,train,1,Caught,Long distance charges,Month-to-month,New,High,Pine Grove,38.400264,-120.641274
0617-FHSGK,270.72,6,0.5417,Do not intervene,-16.0,146.66,44.0,60.00,1,train,1,Caught,Extra data charges,Month-to-month,Loyal,High,Rancho Cordova,38.602723,-121.279913
2858-MOFSQ,402.12,3,0.3634,Do not intervene,-16.16,146.15,43.84,60.00,1,train,0,Missed,Price too high,One year,Established,Medium,Rio Oso,38.954144,-121.482536
8118-LSUEL,383.04,3,0.8458,Intervene,37.19,323.97,97.19,60.00,1,train,1,Caught,Product dissatisfaction,Month-to-month,Established,High,Roseville,38.759751,-121.288545
7005-CCBKV,303.84,5,0.8308,Intervene,15.73,252.44,75.73,60.00,1,test,1,Caught,Service dissatisfaction,Month-to-month,New,High,Thornton,38.157794,-121.520223
4250-FDVOU,202.5,8,0.5613,Do not intervene,-25.9,113.66,34.1,60.00,1,train,1,Caught,Lack of self-service on Website,Month-to-month,New,Medium,Woodland,38.71967,-121.862416
5277-ZLOOR,307.98,5,0.9021,Intervene,23.35,277.82,83.35,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,High,Applegate,38.983388,-120.988814
2141-RRYGO,247.14,7,0.5865,Do not intervene,-16.51,144.95,43.49,60.00,1,train,1,Caught,Don't know,Month-to-month,New,Medium,Camino,38.748316,-120.675512
6376-GAHQE,280.26,6,0.8376,Intervene,10.42,234.74,70.42,60.00,1,train,1,Caught,Don't know,Month-to-month,New,High,Dutch Flat,39.197215,-120.83679
5052-PNLOS,379.26,4,0.8667,Intervene,38.61,328.7,98.61,60.00,1,train,1,Caught,Don't know,Month-to-month,New,High,Echo Lake,38.851842,-120.076204
6979-ZNSFF,313.38,5,0.8948,Intervene,24.12,280.4,84.12,60.00,1,train,1,Caught,Price too high,Month-to-month,New,High,Pollock Pines,38.733908,-120.453416
2386-LAHRK,192.6,8,0.6552,Do not intervene,-22.14,126.2,37.86,60.00,1,train,1,Caught,Product dissatisfaction,Month-to-month,New,Medium,Weimar,39.00978,-120.978273
6032-IGALN,90.36,10,0.7576,Do not intervene,-39.46,68.45,20.54,60.00,1,train,1,Caught,Service dissatisfaction,Month-to-month,New,Low,Granite Bay,38.749466,-121.184196
4248-HCETZ,286.74,6,0.6331,Do not intervene,-5.54,181.53,54.46,60.00,1,test,1,Caught,Lack of self-service on Website,Month-to-month,Established,High,Sacramento,38.584505,-121.491956
0516-WJVXC,195.12,8,0.5345,Do not intervene,-28.71,104.29,31.29,60.00,1,test,1,Caught,Network reliability,Month-to-month,New,Medium,Sacramento,38.556306,-121.495817
9174-FKWZE,70.02,10,0.3959,Do not intervene,-51.68,27.72,8.32,60.00,1,test,0,Missed,Limited range of services,Month-to-month,New,Low,Sacramento,38.567594,-121.437507
8809-RIHDD,1116.72,1,0.1497,Do not intervene,-9.84,167.19,50.16,60.00,1,train,0,Missed,Lack of affordable download/upload speed,Two year,Loyal,High,Sacramento,38.549185,-121.328386
4822-NGOCH,304.02,5,0.7995,Intervene,12.92,243.07,72.92,60.00,1,train,1,Caught,Long distance charges,Month-to-month,Established,High,Sacramento,38.494832,-121.529447
5307-DZCVC,309.42,5,0.7264,Intervene,7.43,224.77,67.43,60.00,1,train,1,Caught,Extra data charges,Month-to-month,Established,High,Sacramento,38.685069,-121.543709
8679-JOEVF,213.84,8,0.5391,Do not intervene,-25.42,115.27,34.58,60.00,1,test,1,Caught,Price too high,Month-to-month,Established,Medium,Sacramento,38.646096,-121.442433
1432-FPAXX,110.16,10,0.5582,Do not intervene,-41.55,61.49,18.45,60.00,1,train,1,Caught,Product dissatisfaction,Month-to-month,Established,Low,Beale Afb,39.125311,-121.392283
4803-AXVYP,358.38,4,0.7714,Intervene,22.94,276.46,82.94,60.00,1,train,1,Caught,Service dissatisfaction,Month-to-month,Loyal,High,Butte City,39.449794,-121.936372
3884-HCSWG,252.0,7,0.7591,Do not intervene,-2.61,191.29,57.39,60.00,1,test,1,Caught,Lack of self-service on Website,Month-to-month,Established,High,Camptonville,39.432127,-121.099287
5077-DXTCG,163.08,9,0.6269,Do not intervene,-29.33,102.23,30.67,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,Medium,Challenge,39.461768,-121.195825
1142-WACZW,107.46,10,0.6538,Do not intervene,-38.92,70.25,21.08,60.00,1,train,1,Caught,Don't know,Month-to-month,New,Low,Chico,39.745712,-121.84333
5649-ANRML,342.36,4,0.7704,Intervene,19.12,263.74,79.12,60.00,1,test,1,Caught,Don't know,Month-to-month,New,High,Clipper Mills,39.562239,-121.14836
4892-VLANZ,71.28,10,0.4015,Do not intervene,-51.41,28.62,8.59,60.00,1,train,0,Missed,Don't know,Month-to-month,New,Low,Colusa,39.273096,-122.050763
2919-HBCJO,275.94,6,0.7677,Intervene,3.55,211.84,63.55,60.00,1,train,1,Caught,Moved,Month-to-month,New,High,Downieville,39.578792,-120.780786
4236-XPXAV,356.94,4,0.8528,Intervene,31.32,304.4,91.32,60.00,1,test,1,Caught,Moved,Month-to-month,New,High,Dunnigan,38.931425,-121.946081
3030-YZADT,161.82,9,0.563,Do not intervene,-32.67,91.11,27.33,60.00,1,test,1,Caught,Competitor had better devices,Month-to-month,New,Medium,Grass Valley,39.099204,-121.137962
7410-KTVFV,178.38,9,0.4654,Do not intervene,-35.09,83.03,24.91,60.00,1,train,0,Missed,Competitor offered higher download speeds,Month-to-month,Established,Medium,Grimes,39.033058,-121.895718
8393-DLHGA,345.24,4,0.7963,Intervene,22.47,274.9,82.47,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,Established,High,Palermo,39.435756,-121.552071
7395-IGJOS,293.4,5,0.7558,Intervene,6.52,221.75,66.52,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,Established,High,Quincy,39.971228,-121.041166
2834-SPCJV,302.76,5,0.545,Do not intervene,-10.5,165.01,49.5,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,Loyal,High,Rough And Ready,39.225634,-121.156163
7890-VYYWG,131.22,9,0.8045,Do not intervene,-28.33,105.57,31.67,60.00,1,train,1,Caught,Competitor had better devices,Month-to-month,New,Medium,Sutter,39.172777,-121.805845
9907-SWKKF,90.18,10,0.7569,Do not intervene,-39.52,68.26,20.48,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,Low,Twain,40.022184,-121.062384
0587-DMGBH,179.46,8,0.5459,Do not intervene,-30.61,97.97,29.39,60.00,1,train,1,Caught,Competitor offered higher download speeds,Month-to-month,New,Medium,Willows,39.493991,-122.286363
6397-JNZZG,199.98,8,0.46,Do not intervene,-32.4,92.0,27.6,60.00,1,train,0,Missed,Competitor offered higher download speeds,Month-to-month,Loyal,Medium,Adin,41.171578,-120.913161
3523-QRQLL,500.4,3,0.2661,Do not intervene,-20.06,133.14,39.94,60.00,1,train,0,Missed,Competitor offered more data,One year,Established,Medium,Bieber,41.083464,-121.107929
0895-DQHEW,375.48,4,0.6509,Intervene,13.32,244.4,73.32,60.00,1,test,1,Caught,Competitor offered more data,Month-to-month,Loyal,High,Burney,40.946785,-121.719489
8149-RSOUN,337.86,4,0.9153,Intervene,32.78,309.25,92.78,60.00,1,train,1,Caught,Competitor offered more data,Month-to-month,New,High,Dorris,41.949216,-122.050062
7250-EQKIY,181.62,8,0.6074,Do not intervene,-26.91,110.31,33.09,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,Medium,Fort Jones,41.5837,-122.935922
4013-UBXWQ,268.74,6,0.7365,Do not intervene,-0.62,197.92,59.38,60.00,1,train,1,Caught,Competitor made better offer,Month-to-month,New,High,Hayfork,40.547857,-123.187265
5519-NPHVG,339.12,4,0.8881,Intervene,30.35,301.18,90.35,60.00,1,train,1,Caught,Price too high,Month-to-month,New,High,Klamath River,41.816595,-122.948287
8849-GYOKR,767.16,2,0.3855,Intervene,28.71,295.71,88.71,60.00,1,train,0,Missed,Product dissatisfaction,One year,Loyal,High,Mineral,40.408796,-121.579609
3148-BLQJT,72.36,10,0.4064,Do not intervene,-51.18,29.41,8.82,60.00,1,test,0,Missed,Service dissatisfaction,Month-to-month,New,Low,Montague,41.759864,-122.379175
0461-CVKMU,301.68,5,0.6472,Do not intervene,-1.42,195.26,58.58,60.00,1,train,1,Caught,Lack of self-service on Website,Month-to-month,Established,High,Oak Run,40.689243,-122.037023
8806-EAGWC,198.54,8,0.6666,Do not intervene,-20.29,132.35,39.71,60.00,1,train,1,Caught,Network reliability,Month-to-month,New,Medium,Old Station,40.656287,-121.428965
7779-LGOVN,311.94,5,0.8862,Intervene,22.94,276.45,82.94,60.00,1,train,1,Caught,Limited range of services,Month-to-month,New,High,Paskenta,39.884395,-122.587513
9710-ZUSHQ,384.3,3,0.7188,Intervene,22.87,276.23,82.87,60.00,1,train,1,Caught,Lack of affordable download/upload speed,Month-to-month,Loyal,High,Red Bluff,40.186772,-122.388361
4183-WCSEP,282.42,6,0.6069,Do not intervene,-8.58,171.39,51.42,60.00,1,train,1,Caught,Long distance charges,Month-to-month,Established,High,Weaverville,40.759401,-122.939337
5498-TXHLF,314.82,5,0.7213,Intervene,8.12,227.08,68.12,60.00,1,test,1,Caught,Extra data charges,Month-to-month,Established,High,Whitmore,40.637105,-121.906949
9722-UJOJR,254.7,7,0.6975,Do not intervene,-6.7,177.66,53.3,60.00,1,train,1,Caught,Price too high,Month-to-month,Established,High,Blairsden Graeagle,39.783747,-120.661032
3902-FOIGH,364.86,4,0.8932,Intervene,37.77,325.9,97.77,60.00,1,train,1,Caught,Product dissatisfaction,Month-to-month,New,High,Doyle,40.012675,-120.101857
6772-KSATR,294.12,5,0.8798,Intervene,17.63,258.78,77.63,60.00,1,train,1,Caught,Service dissatisfaction,Month-to-month,New,High,Eagleville,41.280341,-120.150381
